0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0
0,0,1,2,2,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,2,1,0,0,0,2,1,0,1,0,2,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,2,0
0,0,1,2,2,0,0,0,1,1,1,1,1,1,0,1,1,2,2,1,1,1,1,2,1,1,1,0,2,2,0,0,0,2,1,0,2,1,2,1,0,0,1,2,1,1,0,0,0,0,1,1,1,1,1,1,1,0,2,0
1,0,1,2,2,0,0,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,2,1,1,1,0,2,2,1,0,0,2,1,0,2,1,2,1,0,0,2,2,1,1,1,0,1,0,1,1,1,2,2,2,1,0,2,1
1,0,2,2,2,0,0,1,1,2,2,1,2,3,2,2,1,2,2,2,2,3,1,2,2,1,1,0,3,2,1,1,0,2,1,0,2,2,2,1,1,0,2,2,1,1,1,0,2,1,1,1,1,3,2,2,1,1,2,1
2,0,2,2,2,0,0,1,1,2,2,1,3,3,2,2,1,2,2,2,2,3,1,2,3,2,1,0,3,2,1,1,0,2,1,1,2,3,2,1,2,0,3,2,1,1,1,1,3,2,1,1,1,3,2,3,1,2,2,1
3,0,3,2,2,0,0,1,1,3,2,1,4,3,2,3,1,3,2,3,2,3,1,2,3,3,1,0,3,2,1,1,0,2,1,1,2,3,2,1,2,0,3,2,2,1,1,1,4,2,1,1,1,3,2,3,1,2,2,2
3,0,3,2,2,1,0,1,1,3,2,2,4,4,2,3,1,4,2,3,2,3,2,2,3,3,2,0,3,2,1,1,0,2,1,1,2,3,2,2,2,0,3,2,2,1,1,1,4,2,1,1,1,4,3,3,1,3,2,2
4,0,3,2,2,1,0,1,1,3,2,3,4,4,2,3,1,4,2,3,3,3,2,2,3,3,3,0,3,2,1,1,0,2,1,1,2,3,2,2,3,0,4,2,3,1,1,1,4,2,1,1,1,4,4,3,2,3,2,2
5,0,4,3,2,1,1,2,1,3,2,3,4,4,2,4,2,4,2,3,3,3,2,2,4,4,3,1,3,3,1,1,0,2,1,1,2,3,2,2,3,0,4,3,3,1,1,1,4,2,1,1,1,4,4,3,3,4,2,3
5,0,5,3,2,1,2,2,1,3,2,3,5,4,2,5,2,5,2,3,3,3,2,2,5,4,3,2,3,3,1,1,0,2,1,1,2,3,2,2,3,0,4,3,3,2,1,1,5,2,2,1,1,4,4,4,3,4,2,3
5,0,5,4,3,1,2,2,2,3,2,3,5,4,2,5,2,5,2,3,3,3,2,2,5,4,4,2,4,3,1,1,0,2,1,1,2,3,2,2,3,1,4,4,4,2,1,1,5,2,2,1,1,4,4,5,3,4,2,3
5,0,5,4,4,1,2,3,2,3,2,3,5,4,2,5,3,5,2,3,3,3,2,2,5,4,4,2,5,3,2,1,0,2,2,1,2,4,2,2,3,1,4,4,4,2,1,2,5,2,2,1,1,4,4,5,3,4,2,3
5,0,6,4,4,1,2,3,2,4,2,3,5,4,2,5,3,5,2,3,3,4,2,2,6,4,4,3,6,4,3,1,1,2,3,1,2,4,2,2,3,1,5,4,5,3,1,3,5,2,2,1,1,4,4,5,3,4,2,4
5,0,6,4,4,1,2,3,2,4,2,3,5,4,2,5,4,6,2,3,3,4,2,2,6,4,4,3,6,4,3,1,1,3,3,1,2,5,2,2,3,2,6,4,5,3,1,3,5,2,2,1,1,5,4,5,3,4,2,5
5,1,6,4,4,1,2,3,2,4,2,3,5,4,3,5,4,7,2,4,3,4,3,3,6,4,4,3,6,4,3,1,1,4,3,1,2,5,2,2,3,3,6,4,5,3,1,3,5,2,3,1,1,5,4,5,3,4,2,5
5,1,6,4,4,1,3,3,2,4,3,3,5,4,3,6,5,7,3,5,4,4,4,4,6,4,4,4,6,4,3,1,1,4,3,2,2,6,2,2,3,4,6,4,5,3,1,4,5,2,4,2,1,5,4,5,3,4,2,5
5,1,6,4,4,1,3,4,2,4,3,4,5,4,3,6,5,7,4,5,4,4,5,4,6,4,4,4,6,4,3,1,1,4,3,2,2,6,3,2,4,5,6,4,5,3,1,5,5,3,5,2,1,5,4,5,3,4,2,5
5,1,6,4,4,1,3,5,2,4,3,4,5,4,3,6,5,7,4,5,4,4,5,4,6,4,5,4,6,4,3,1,1,4,4,2,2,6,3,2,4,5,6,4,6,4,1,6,6,3,5,2,1,5,4,5,3,4,2,5
5,1,6,4,4,1,3,5,2,5,3,4,5,4,4,6,6,7,4,5,4,4,5,4,6,4,5,4,6,4,3,1,1,4,5,2,2,6,3,2,4,5,6,4,6,4,1,6,7,3,5,2,1,5,4,5,3,4,2,5
5,1,7,5,4,2,3,6,2,5,3,4,5,4,4,6,6,8,4,5,4,4,5,4,6,4,5,5,6,4,3,1,1,4,5,3,3,6,3,2,4,5,6,4,6,4,1,6,7,3,5,2,1,5,4,5,3,4,2,5
5,2,7,5,4,2,3,6,2,5,3,4,5,4,4,6,6,9,4,5,4,4,5,4,7,4,5,5,6,4,3,1,1,4,5,4,3,6,3,2,4,5,6,4,6,4,1,6,7,3,6,2,1,5,4,5,3,5,2,5
5,2,7,5,4,2,3,7,2,5,3,4,5,4,4,7,7,9,4,5,4,4,6,4,7,4,5,5,6,4,3,1,1,4,6,4,3,6,3,2,4,5,6,4,6,4,1,7,8,3,6,2,1,5,4,5,3,5,2,5
5,2,7,5,4,2,3,7,2,5,3,4,5,4,4,8,7,9,4,5,4,4,7,4,7,4,5,5,6,4,3,2,1,4,7,4,3,6,3,2,4,5,6,5,6,4,1,8,9,3,7,2,1,5,4,5,3,5,2,5
5,2,7,5,4,2,3,7,2,5,3,4,5,4,4,8,7,9,4,6,4,4,7,4,7,4,5,5,6,4,3,2,1,4,7,5,3,6,3,2,4,5,6,6,6,4,1,8,10,3,7,2,1,5,4,5,3,5,2,5
5,2,7,5,4,2,3,7,2,5,3,4,5,4,4,8,7,9,4,6,4,4,7,4,7,4,5,5,6,4,3,2,1,4,7,5,3,6,3,2,4,5,6,6,6,4,1,8,10,3,7,2,1,5,4,5,3,5,2,5
5,2,7,5,4,2,3,7,2,5,3,4,5,4,4,8,7,9,4,7,4,4,7,4,7,4,5,5,6,4,3,2,1,4,7,5,3,6,3,2,4,5,7,6,6,4,1,8,11,3,8,2,1,5,4,5,3,5,2,5
5,2,7,5,4,2,3,7,2,5,3,4,5,4,4,8,7,9,4,7,4,4,7,4,7,4,5,5,6,4,3,2,1,4,7,5,3,6,3,2,4,5,8,6,6,4,1,8,11,3,8,2,1,5,4,5,3,5,2,5
5,2,7,5,4,2,3,7,2,5,3,4,5,4,4,8,7,9,4,7,4,4,7,4,7,4,5,5,6,4,3,2,1,4,7,5,3,6,3,2,4,5,8,6,6,4,1,8,11,3,9,2,1,5,4,5,3,5,2,5
5,2,7,5,4,2,3,7,2,5,3,4,5,4,4,8,7,9,4,7,4,4,7,4,7,4,5,5,6,4,3,2,1,4,7,5,3,6,3,2,4,5,8,6,6,4,1,8,11,3,10,2,1,5,4,5,3,5,2,5
5,2,7,5,4,2,3,7,2,5,3,4,5,4,4,8,7,9,4,7,4,4,7,4,7,4,5,5,6,4,3,2,1,4,7,5,3,6,3,2,4,5,8,6,6,4,1,8,11,3,10,2,1,5,4,5,3,5,2,5
5,2,7,5,4,2,3,7,2,5,3,4,5,4,4,8,7,9,4,7,4,4,7,4,7,4,5,5,6,4,3,2,1,5,7,5,3,6,3,2,4,6,8,6,6,4,1,8,11,3,10,2,1,6,4,5,3,5,2,5
5,2,7,5,4,2,3,7,2,5,3,4,5,4,4,8,7,9,4,7,4,4,7,4,7,4,5,6,6,4,3,2,1,5,7,5,3,6,3,2,4,6,8,6,6,4,1,8,11,3,10,2,1,7,4,5,3,5,2,5
5,2,7,5,4,2,3,7,2,6,3,5,6,4,4,8,8,9,4,7,4,4,7,4,7,4,5,6,6,4,3,2,1,5,7,5,3,6,3,2,4,7,8,6,6,4,1,8,11,3,10,2,1,7,4,5,4,5,2,5
5,2,7,5,4,2,3,7,2,6,3,6,7,4,4,9,8,9,4,7,4,4,7,4,7,4,5,6,6,4,3,2,1,6,7,5,3,6,3,2,4,7,8,6,6,4,1,8,11,3,10,2,1,7,4,5,4,5,2,5
5,2,8,5,4,2,3,7,2,6,3,6,7,4,4,9,8,9,4,7,4,4,7,4,7,4,5,6,6,4,3,2,1,7,7,5,3,7,3,2,4,7,8,6,6,4,1,8,11,3,10,2,1,8,4,5,4,5,2,5
5,2,9,5,4,2,3,7,2,6,3,6,7,4,4,9,8,9,4,7,4,4,7,4,7,4,5,6,6,4,3,2,1,7,7,5,3,7,3,2,4,7,8,6,6,4,1,8,11,4,10,2,1,8,4,5,4,5,2,5
5,2,9,5,4,2,3,7,2,6,3,6,8,4,4,9,9,9,4,7,4,4,7,4,7,4,5,6,6,4,3,2,1,7,7,5,3,7,3,2,4,7,8,6,6,4,1,8,11,4,10,2,1,8,4,5,4,6,2,5
